Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Credit_History_Missing,Self_Employed_Missing,LoanAmount_Missing,Total_Income,Log_Total_Income,Log_ApplicantIncome,Log_CoapplicantIncome,Log_LoanAmount,Income_to_Loan_Ratio,EMI,Balance_Income,Has_Many_Dependents
Male,Yes,2,Graduate,No,4865.0,5624.0,208.0,360.0,1.0,Semiurban,1,0,0,0,10489.0,9.258177701390343,8.490027523343468,8.63497622707262,5.342334251964811,50.42788461538461,1733.3333333333333,8755.666666666666,0
Male,Yes,1,Not Graduate,No,4050.0,5302.0,138.0,360.0,0.78,Rural,0,1,0,0,9352.0,9.143452426434552,8.30671904320269,8.57602797713713,4.9344739331306915,67.76811594202898,1150.0,8202.0,0
Male,Yes,0,Not Graduate,No,3814.0,1483.0,124.0,300.0,1.0,Semiurban,1,0,0,0,5297.0,8.575084669832014,8.246695943718557,7.302496423727326,4.8283137373023015,42.71774193548387,1033.3333333333333,4263.666666666667,0
Male,Yes,2,Graduate,No,3510.0,4416.0,243.0,360.0,1.0,Rural,1,0,0,0,7926.0,8.978029932837156,8.163656176168432,8.393216011596527,5.497168225293202,32.617283950617285,2025.0,5901.0,0
Male,Yes,0,Graduate,No,10171.25,5743.125,270.0,360.0,0.85,Urban,1,1,0,0,27500.0,10.221977646629885,9.944341546544393,8.805075243870684,6.175867270105761,57.291666666666664,4000.0,23500.0,0
Male,No,0,Graduate,No,3583.0,0.0,96.0,360.0,1.0,Urban,0,0,0,0,3583.0,8.18423477409482,8.18423477409482,0.0,4.574710978503383,37.322916666666664,800.0,2783.0,0
Male,Yes,0,Graduate,Yes,2479.0,3013.0,188.0,360.0,1.0,Urban,1,0,0,0,5492.0,8.61122983334262,7.8160138391590275,8.01102337918644,5.241747015059643,29.21276595744681,1566.6666666666667,3925.333333333333,0
Female,No,1,Graduate,No,10171.25,0.0,40.0,360.0,1.0,Urban,1,0,0,0,13262.0,9.492733482494353,9.492733482494353,0.0,3.713572066704308,331.55,333.3333333333333,12928.666666666666,0
Male,No,0,Not Graduate,No,3598.0,1287.0,100.0,360.0,1.0,Rural,0,0,0,0,4885.0,8.494129251817686,8.188411308079031,7.160845906664299,4.61512051684126,48.85,833.3333333333334,4051.6666666666665,0
Male,Yes,1,Graduate,No,6065.0,2004.0,250.0,360.0,1.0,Semiurban,1,0,0,0,8069.0,8.995908761263994,8.710454688248527,7.60339933974067,5.5254529391317835,32.276,2083.3333333333335,5985.666666666666,0
Male,Yes,2,Graduate,No,3283.0,2035.0,148.0,360.0,1.0,Urban,1,0,0,0,5318.0,8.579040594742317,8.096817470572319,7.618742377670413,5.003946305945459,35.932432432432435,1233.3333333333333,4084.666666666667,0
Male,Yes,0,Graduate,No,2130.0,5743.125,70.0,180.0,1.0,Semiurban,0,0,0,0,8796.0,9.082166033252674,7.664346632098617,8.80492526261806,4.2626798770413155,125.65714285714286,583.3333333333334,8212.666666666666,0
Male,No,0,Graduate,No,5815.0,3666.0,270.0,360.0,1.0,Rural,0,0,0,0,9481.0,9.157150543462064,8.668368019213355,8.207129168071326,5.7430031878094825,30.485530546623796,2591.6666666666665,6889.333333333334,0
Male,Yes,3,Graduate,No,3466.0,3428.0,150.0,360.0,1.0,Rural,1,0,0,0,6894.0,8.838551790227402,8.151044945685024,8.14002395246292,5.017279836814924,45.96,1250.0,5644.0,1
Female,Yes,2,Graduate,No,2031.0,1632.0,113.0,480.0,1.0,Semiurban,1,0,0,0,3663.0,8.20631072579402,7.616775808698373,7.398174092970465,4.736198448394496,32.415929203539825,941.6666666666666,2721.3333333333335,0
Male,Yes,0,Not Graduate,No,3074.0,1800.0,123.0,360.0,0.0,Semiurban,0,0,0,0,4874.0,8.491875383431948,8.031060180240619,7.496097345175956,4.820281565605037,39.6260162601626,1025.0,3849.0,0
Male,No,0,Graduate,No,4683.0,1915.0,185.0,360.0,1.0,Semiurban,0,0,0,0,6598.0,8.794673401383422,8.451907724717607,7.557994958530806,5.225746673713202,35.66486486486487,1541.6666666666667,5056.333333333333,0
Female,No,0,Not Graduate,No,3400.0,0.0,95.0,360.0,1.0,Rural,0,0,0,0,3400.0,8.131824785007195,8.131824785007195,0.0,4.564348191467836,35.78947368421053,791.6666666666666,2608.3333333333335,0
Male,Yes,2,Not Graduate,No,2192.0,1742.0,45.0,360.0,1.0,Semiurban,1,0,0,0,3934.0,8.277666160851503,7.693025748417888,7.463363045520021,3.828641396489095,87.42222222222222,375.0,3559.0,0
Male,No,0,Graduate,No,2500.0,0.0,55.0,360.0,1.0,Semiurban,1,0,0,0,2500.0,7.824445930877619,7.824445930877619,0.0,4.02535169073515,45.45454545454545,458.3333333333333,2041.6666666666667,0
Male,Yes,3,Graduate,Yes,5677.0,1424.0,100.0,360.0,1.0,Rural,1,0,0,0,7101.0,8.868131713503033,8.644354337032917,7.261927092702751,4.61512051684126,71.01,833.3333333333334,6267.666666666667,1
Male,Yes,2,Graduate,Yes,7948.0,5743.125,270.0,360.0,1.0,Rural,1,0,0,0,15114.0,9.623442907213558,8.980801413573113,8.877242435993919,6.175867270105761,31.4875,4000.0,11114.0,0
Male,No,0,Graduate,No,4680.0,2087.0,270.0,360.0,1.0,Semiurban,0,0,0,1,6767.0,8.81996090128606,8.45126704130007,7.643961949002529,6.175867270105761,14.097916666666666,4000.0,2767.0,0
Male,Yes,2,Graduate,Yes,10171.25,0.0,270.0,360.0,1.0,Rural,1,0,0,0,17500.0,9.770013301136158,9.770013301136158,0.0,5.993961427306569,43.75,3333.3333333333335,14166.666666666666,0
Male,Yes,0,Graduate,No,3775.0,0.0,110.0,360.0,1.0,Semiurban,1,0,0,0,3775.0,8.236420527265391,8.236420527265391,0.0,4.709530201312334,34.31818181818182,916.6666666666666,2858.3333333333335,0
Male,Yes,1,Not Graduate,No,5285.0,1430.0,161.0,360.0,0.0,Semiurban,1,0,0,0,6715.0,8.812248018197431,8.572817095164234,7.266128779556451,5.087596335232384,41.70807453416149,1341.6666666666667,5373.333333333333,0
Male,No,1,Not Graduate,No,2679.0,1302.0,94.0,360.0,1.0,Semiurban,1,0,0,0,3981.0,8.289539484624141,7.893572073504902,7.172424577124845,4.553876891600541,42.351063829787236,783.3333333333334,3197.6666666666665,0
Male,No,0,Not Graduate,No,6783.0,0.0,130.0,360.0,1.0,Semiurban,1,0,0,0,6783.0,8.822322177471738,8.822322177471738,0.0,4.875197323201151,52.176923076923075,1083.3333333333333,5699.666666666667,0
Male,Yes,0,Graduate,No,1025.0,5500.0,216.0,360.0,0.79,Rural,1,1,0,0,6525.0,8.783549477153265,6.933423025730715,8.612685172875459,5.37989735354046,30.208333333333332,1800.0,4725.0,0
Male,Yes,3,Graduate,No,4281.0,0.0,100.0,360.0,1.0,Urban,1,0,0,0,4281.0,8.362175469149628,8.362175469149628,0.0,4.61512051684126,42.81,833.3333333333334,3447.6666666666665,1
Male,No,2,Graduate,No,3588.0,0.0,110.0,360.0,0.0,Rural,0,0,0,0,3588.0,8.185628891147607,8.185628891147607,0.0,4.709530201312334,32.61818181818182,916.6666666666666,2671.3333333333335,0
Male,No,1,Graduate,No,10171.25,0.0,196.0,360.0,0.84,Semiurban,0,1,0,0,11250.0,9.328212292571072,9.328212292571072,0.0,5.2832037287379885,57.39795918367347,1633.3333333333333,9616.666666666666,0
Female,No,0,Not Graduate,Yes,10171.25,0.0,125.0,360.0,1.0,Urban,1,0,0,0,18165.0,9.80730699406216,9.80730699406216,0.0,4.836281906951478,145.32,1041.6666666666667,17123.333333333332,0
Male,No,0,Not Graduate,No,2550.0,2042.0,126.0,360.0,1.0,Rural,1,0,1,0,4592.0,8.432288684325794,7.844240718141811,7.622174594817622,4.844187086458591,36.44444444444444,1050.0,3542.0,0
Male,Yes,0,Graduate,No,6133.0,3906.0,270.0,360.0,1.0,Urban,1,0,0,0,10039.0,9.214332393245721,8.721602344674197,8.27052509505507,5.783825182329737,30.984567901234566,2700.0,7339.0,0
Male,No,2,Graduate,No,3617.0,0.0,107.0,360.0,1.0,Semiurban,1,0,0,0,3617.0,8.193676665955241,8.193676665955241,0.0,4.68213122712422,33.80373831775701,891.6666666666666,2725.3333333333335,0
Male,Yes,0,Not Graduate,No,2917.0,536.0,66.0,360.0,1.0,Rural,0,0,0,0,3453.0,8.147288258706624,7.978653729082731,6.285998094508865,4.204692619390966,52.31818181818182,550.0,2903.0,0
Male,Yes,3,Graduate,No,6417.0,0.0,157.0,180.0,1.0,Rural,1,0,0,0,6417.0,8.766861821669803,8.766861821669803,0.0,5.062595033026967,40.87261146496815,1308.3333333333333,5108.666666666667,1
Female,Yes,1,Graduate,No,4608.0,2845.0,140.0,180.0,1.0,Semiurban,1,0,0,0,7453.0,8.916506080039204,8.435766192720509,7.953669778649798,4.948759890378168,53.23571428571429,1166.6666666666667,6286.333333333333,0
Female,No,0,Graduate,No,2138.0,0.0,99.0,360.0,0.0,Semiurban,0,0,0,0,2138.0,7.668093709082406,7.668093709082406,0.0,4.605170185988092,21.595959595959595,825.0,1313.0,0
Female,No,1,Graduate,No,3652.0,0.0,95.0,360.0,1.0,Semiurban,1,0,1,0,3652.0,8.203304026795282,8.203304026795282,0.0,4.564348191467836,38.44210526315789,791.6666666666666,2860.3333333333335,0
Male,Yes,1,Not Graduate,No,2239.0,2524.0,128.0,360.0,1.0,Urban,1,0,0,0,4763.0,8.46884293047519,7.7142311448490855,7.83399634170946,4.859812404361672,37.2109375,1066.6666666666667,3696.333333333333,0
Female,Yes,0,Not Graduate,No,3017.0,663.0,102.0,360.0,0.82,Semiurban,1,1,0,0,3680.0,8.210939733379021,8.012349639327795,6.498282149476434,4.634728988229636,36.07843137254902,850.0,2830.0,0
Male,Yes,0,Graduate,No,2768.0,1950.0,155.0,360.0,1.0,Rural,1,0,0,0,4718.0,8.459352191726387,7.926241523170962,7.576097340623111,5.049856007249537,30.438709677419354,1291.6666666666667,3426.333333333333,0
Male,No,0,Not Graduate,No,3358.0,0.0,80.0,36.0,1.0,Semiurban,0,0,0,0,3358.0,8.119398589612294,8.119398589612294,0.0,4.394449154672439,41.975,666.6666666666666,2691.3333333333335,0
Male,No,0,Graduate,No,2526.0,1783.0,145.0,360.0,1.0,Rural,1,0,0,0,4309.0,8.368693183097793,7.834788107388194,7.486613313139955,4.983606621708336,29.717241379310344,1208.3333333333333,3100.666666666667,0
Female,No,0,Graduate,No,5000.0,0.0,103.0,360.0,0.0,Semiurban,0,0,0,0,5000.0,8.517393171418904,8.517393171418904,0.0,4.6443908991413725,48.54368932038835,858.3333333333334,4141.666666666667,0
Male,Yes,0,Graduate,No,2785.0,2016.0,110.0,360.0,1.0,Rural,1,0,0,0,4801.0,8.4767877767812,7.932362154339751,7.6093665379542115,4.709530201312334,43.64545454545455,916.6666666666666,3884.3333333333335,0
Male,Yes,2,Graduate,Yes,6633.0,0.0,110.0,360.0,0.0,Rural,0,0,0,1,6633.0,8.799963219506997,8.799963219506997,0.0,4.709530201312334,60.3,916.6666666666666,5716.333333333333,0
Male,Yes,1,Not Graduate,No,2492.0,2375.0,110.0,360.0,1.0,Rural,1,0,0,1,4867.0,8.490438454107418,7.821242083523558,7.773173680482536,4.709530201312334,44.24545454545454,916.6666666666666,3950.3333333333335,0
Male,Yes,1,Graduate,No,3333.0,3250.0,158.0,360.0,1.0,Urban,1,0,0,0,6583.0,8.792397742356906,8.111928063310739,8.086717920303906,5.0689042022202315,41.664556962025316,1316.6666666666667,5266.333333333333,0
Male,Yes,0,Not Graduate,No,2454.0,2333.0,181.0,360.0,0.0,Urban,0,0,0,0,4787.0,8.473868066677865,7.805882040228621,7.755338812846501,5.204006687076795,26.447513812154696,1508.3333333333333,3278.666666666667,0
Male,Yes,0,Graduate,No,3593.0,4266.0,132.0,180.0,0.0,Rural,0,0,0,0,7859.0,8.969541885423252,8.187021067343505,8.358666283188,4.890349128221754,59.53787878787879,1100.0,6759.0,0
Male,Yes,1,Graduate,No,5468.0,1032.0,26.0,360.0,1.0,Semiurban,1,0,0,0,6500.0,8.77971129020447,8.606851063346772,6.940222469119639,3.295836866004329,250.0,216.66666666666666,6283.333333333333,0
Female,No,0,Graduate,No,2667.0,1625.0,84.0,360.0,0.99,Urban,1,1,0,0,4292.0,8.36474106822456,7.889084407035514,7.3938782901077555,4.442651256490317,51.095238095238095,700.0,3592.0,0
Male,Yes,3,Graduate,Yes,10139.0,0.0,260.0,360.0,1.0,Semiurban,1,0,0,0,10139.0,9.224243277145174,9.224243277145174,0.0,5.564520407322694,38.996153846153845,2166.6666666666665,7972.333333333334,1
Male,Yes,0,Graduate,No,3887.0,2669.0,162.0,360.0,1.0,Semiurban,1,0,0,0,6556.0,8.788288460263619,8.265650165580329,7.8898337513942955,5.093750200806762,40.46913580246913,1350.0,5206.0,0
Female,Yes,0,Graduate,No,4180.0,2306.0,182.0,360.0,1.0,Semiurban,1,0,0,0,6486.0,8.777555453213056,8.338305731356565,7.7437032581737535,5.209486152841421,35.637362637362635,1516.6666666666667,4969.333333333333,0
Male,Yes,2,Not Graduate,No,3675.0,242.0,108.0,360.0,1.0,Semiurban,1,0,0,0,3917.0,8.273336598504486,8.209580483475577,5.493061443340548,4.6913478822291435,36.26851851851852,900.0,3017.0,0
Female,Yes,1,Graduate,Yes,10171.25,0.0,270.0,360.0,1.0,Semiurban,1,0,0,0,19484.0,9.87740021777281,9.87740021777281,0.0,6.398594934535208,32.473333333333336,5000.0,14484.0,0
Male,Yes,0,Graduate,No,5923.0,2054.0,211.0,360.0,1.0,Rural,1,0,0,0,7977.0,8.984443032465352,8.68676717538769,7.628031126930335,5.356586274672012,37.80568720379147,1758.3333333333333,6218.666666666667,0
Male,No,0,Not Graduate,Yes,5800.0,0.0,132.0,360.0,1.0,Semiurban,1,0,0,0,5800.0,8.665785595466064,8.665785595466064,0.0,4.890349128221754,43.93939393939394,1100.0,4700.0,0
Male,Yes,2,Graduate,No,8799.0,0.0,258.0,360.0,0.0,Urban,0,0,0,0,8799.0,9.082507000466299,9.082507000466299,0.0,5.556828061699537,34.104651162790695,2150.0,6649.0,0
Male,Yes,0,Not Graduate,No,4467.0,0.0,120.0,360.0,0.94,Rural,1,1,0,0,4467.0,8.404696160189092,8.404696160189092,0.0,4.795790545596741,37.225,1000.0,3467.0,0
Male,No,0,Graduate,No,3333.0,0.0,70.0,360.0,1.0,Urban,1,0,0,0,3333.0,8.111928063310739,8.111928063310739,0.0,4.2626798770413155,47.614285714285714,583.3333333333334,2749.6666666666665,0
Male,Yes,3,Graduate,No,3400.0,2500.0,123.0,360.0,0.0,Rural,0,0,0,0,5900.0,8.682877107057168,8.131824785007195,7.824445930877619,4.820281565605037,47.96747967479675,1025.0,4875.0,1
Female,No,0,Graduate,No,2378.0,0.0,9.0,360.0,1.0,Urban,0,0,0,0,2378.0,7.774435510302958,7.774435510302958,0.0,2.302585092994046,264.22222222222223,75.0,2303.0,0
Male,Yes,0,Graduate,No,3166.0,2064.0,104.0,360.0,0.0,Urban,0,0,0,0,5230.0,8.562357743370612,8.06054004653864,7.632885505395133,4.653960350157523,50.28846153846154,866.6666666666666,4363.333333333333,0
Male,Yes,1,Graduate,No,3417.0,1750.0,186.0,360.0,1.0,Urban,1,0,0,0,5167.0,8.550241045462437,8.136810863675537,7.467942332285852,5.231108616854587,27.77956989247312,1550.0,3617.0,0
Male,Yes,0,Graduate,No,5116.0,1451.0,165.0,360.0,0.0,Urban,0,0,0,0,6567.0,8.789964651132264,8.540323608805092,7.280697195384741,5.111987788356544,39.8,1375.0,5192.0,0
Male,Yes,2,Graduate,No,10171.25,0.0,270.0,360.0,1.0,Urban,1,0,0,0,16666.0,9.721185995542177,9.721185995542177,0.0,5.62040086571715,60.60363636363636,2291.6666666666665,14374.333333333334,0
Male,Yes,2,Not Graduate,No,6125.0,1625.0,187.0,480.0,1.0,Semiurban,0,0,0,0,7750.0,8.955577146281511,8.72029728739272,7.3938782901077555,5.236441962829949,41.44385026737968,1558.3333333333333,6191.666666666667,0
Male,Yes,3,Graduate,No,6406.0,0.0,150.0,360.0,1.0,Semiurban,0,0,0,0,6406.0,8.765146421639022,8.765146421639022,0.0,5.017279836814924,42.70666666666666,1250.0,5156.0,1
Male,Yes,2,Graduate,No,3159.0,461.0,108.0,84.0,1.0,Urban,1,0,0,0,3620.0,8.19450550976564,8.058327306580958,6.135564891081739,4.6913478822291435,33.51851851851852,900.0,2720.0,0
Male,Yes,0,Graduate,No,3087.0,2210.0,136.0,360.0,0.0,Semiurban,0,0,0,0,5297.0,8.575084669832014,8.035278911144667,7.701200180857446,4.919980925828125,38.9485294117647,1133.3333333333333,4163.666666666667,0
Male,No,0,Graduate,No,3229.0,2739.0,110.0,360.0,1.0,Urban,1,0,0,0,5968.0,8.69433468816865,8.080237416216702,7.9157131993821155,4.709530201312334,54.25454545454546,916.6666666666666,5051.333333333333,0
Male,Yes,1,Graduate,No,1782.0,2232.0,107.0,360.0,1.0,Rural,1,0,0,0,4014.0,8.297792626380861,7.48605261786314,7.711101251840158,4.68213122712422,37.51401869158879,891.6666666666666,3122.3333333333335,0
Male,No,0,Graduate,No,3182.0,2917.0,161.0,360.0,1.0,Urban,1,0,1,0,6099.0,8.716044050161402,8.065579427282092,7.978653729082731,5.087596335232384,37.88198757763975,1341.6666666666667,4757.333333333333,0
Male,Yes,2,Graduate,No,6540.0,0.0,205.0,360.0,1.0,Semiurban,1,0,0,0,6540.0,8.785845337961213,8.785845337961213,0.0,5.327876168789581,31.902439024390244,1708.3333333333333,4831.666666666667,0
Male,No,0,Graduate,No,1836.0,5743.125,90.0,360.0,1.0,Urban,0,0,0,0,35673.0,10.482177411118249,7.515889085215125,10.429339710318741,4.51085950651685,396.3666666666667,750.0,34923.0,0
Female,Yes,0,Graduate,No,3166.0,0.0,36.0,360.0,1.0,Semiurban,1,0,0,0,3166.0,8.06054004653864,8.06054004653864,0.0,3.6109179126442243,87.94444444444444,300.0,2866.0,0
Male,Yes,1,Graduate,No,1880.0,0.0,61.0,360.0,0.59,Rural,0,1,0,0,1880.0,7.53955882930103,7.53955882930103,0.0,4.127134385045092,30.81967213114754,508.3333333333333,1371.6666666666667,0
Male,Yes,1,Graduate,No,2787.0,1917.0,146.0,360.0,0.0,Rural,0,0,0,0,4704.0,8.45638105201948,7.933079771880415,7.559038255443384,4.990432586778736,32.21917808219178,1216.6666666666667,3487.333333333333,0
Male,Yes,1,Graduate,No,4283.0,3000.0,172.0,84.0,1.0,Rural,0,0,0,0,7283.0,8.8934354408475,8.36264243156764,8.006700845440367,5.153291594497779,42.343023255813954,1433.3333333333333,5849.666666666667,0
Male,Yes,0,Graduate,No,2297.0,1522.0,104.0,360.0,1.0,Urban,1,0,0,0,3819.0,8.24800570160062,7.739794458408701,7.328437352895162,4.653960350157523,36.72115384615385,866.6666666666666,2952.3333333333335,0
Female,No,0,Not Graduate,No,2165.0,0.0,70.0,360.0,1.0,Semiurban,1,0,0,0,2165.0,7.680637427560936,7.680637427560936,0.0,4.2626798770413155,30.928571428571427,583.3333333333334,1581.6666666666665,0
Male,No,0,Graduate,No,4750.0,0.0,94.0,360.0,1.0,Semiurban,1,0,0,0,4750.0,8.46611040118692,8.46611040118692,0.0,4.553876891600541,50.53191489361702,783.3333333333334,3966.6666666666665,0
Male,Yes,2,Graduate,Yes,2726.0,0.0,106.0,360.0,0.0,Semiurban,0,0,0,0,2726.0,7.910957382845589,7.910957382845589,0.0,4.672828834461906,25.71698113207547,883.3333333333334,1842.6666666666665,0
Male,Yes,0,Graduate,No,3000.0,3416.0,56.0,180.0,1.0,Semiurban,1,0,0,0,6416.0,8.766705997750515,8.006700845440367,8.136518252115291,4.04305126783455,114.57142857142857,466.6666666666667,5949.333333333333,0
Male,Yes,2,Graduate,Yes,6000.0,0.0,205.0,240.0,1.0,Semiurban,0,0,0,0,6000.0,8.699681400989514,8.699681400989514,0.0,5.327876168789581,29.26829268292683,1708.3333333333333,4291.666666666667,0
Male,No,3,Graduate,Yes,9357.0,0.0,270.0,360.0,1.0,Semiurban,1,0,0,0,9357.0,9.143986871426161,9.143986871426161,0.0,5.680172609017068,32.044520547945204,2433.3333333333335,6923.666666666666,1
Male,Yes,0,Graduate,No,3859.0,3300.0,142.0,180.0,1.0,Rural,1,0,0,0,7159.0,8.87626525995469,8.258422462458876,8.101980731853192,4.962844630259907,50.41549295774648,1183.3333333333333,5975.666666666667,0
Male,Yes,0,Graduate,Yes,10171.25,0.0,260.0,360.0,1.0,Urban,1,0,0,0,16120.0,9.687878048875998,9.687878048875998,0.0,5.564520407322694,62.0,2166.6666666666665,13953.333333333334,0
Male,No,0,Not Graduate,No,3833.0,0.0,110.0,360.0,1.0,Rural,1,0,0,0,3833.0,8.251663923605589,8.251663923605589,0.0,4.709530201312334,34.845454545454544,916.6666666666666,2916.3333333333335,0
Male,Yes,2,Not Graduate,Yes,6383.0,1000.0,187.0,360.0,1.0,Rural,0,0,0,0,7383.0,8.907070776182689,8.761550139129644,6.90875477931522,5.236441962829949,39.481283422459896,1558.3333333333333,5824.666666666667,0
Male,No,0,Graduate,No,2987.0,0.0,88.0,360.0,0.0,Semiurban,0,0,0,0,2987.0,8.002359546252707,8.002359546252707,0.0,4.48863636973214,33.94318181818182,733.3333333333334,2253.6666666666665,0
Male,Yes,0,Graduate,Yes,9963.0,0.0,180.0,360.0,1.0,Rural,1,0,0,0,9963.0,9.20673387638207,9.20673387638207,0.0,5.198497031265826,55.35,1500.0,8463.0,0
Male,Yes,2,Graduate,No,5780.0,0.0,192.0,360.0,1.0,Urban,1,0,0,0,5780.0,8.662331957082475,8.662331957082475,0.0,5.262690188904886,30.104166666666668,1600.0,4180.0,0
Female,No,3,Graduate,No,416.0,5743.125,270.0,180.0,0.7,Urban,0,1,1,0,42083.0,10.647422899928179,6.0330862217988015,10.637488727104339,5.860786223465865,120.23714285714286,2916.6666666666665,39166.333333333336,1
Male,Yes,0,Not Graduate,No,2894.0,2792.0,155.0,360.0,1.0,Rural,1,0,1,0,5686.0,8.645938147306799,7.970740390007095,7.934871565945177,5.049856007249537,36.68387096774194,1291.6666666666667,4394.333333333333,0
Male,Yes,3,Graduate,No,5703.0,0.0,128.0,360.0,1.0,Urban,1,0,0,0,5703.0,8.648922962094131,8.648922962094131,0.0,4.859812404361672,44.5546875,1066.6666666666667,4636.333333333333,1
Male,No,0,Graduate,No,3676.0,4301.0,172.0,360.0,1.0,Rural,1,0,0,0,7977.0,8.984443032465352,8.209852481301272,8.366835309827675,5.153291594497779,46.377906976744185,1433.3333333333333,6543.666666666667,0
Female,Yes,1,Graduate,No,10171.25,0.0,270.0,360.0,1.0,Semiurban,1,0,0,0,12000.0,9.392745258631441,9.392745258631441,0.0,6.208590026096629,24.193548387096776,4133.333333333333,7866.666666666667,0
Male,Yes,0,Not Graduate,No,2400.0,3800.0,270.0,180.0,1.0,Urban,0,0,0,1,6200.0,8.732465848349879,7.783640596221253,8.24301946898925,6.208590026096629,12.5,4133.333333333333,2066.666666666667,0
Male,Yes,1,Graduate,No,3400.0,2500.0,173.0,360.0,1.0,Semiurban,1,0,0,0,5900.0,8.682877107057168,8.131824785007195,7.824445930877619,5.159055299214529,34.104046242774565,1441.6666666666667,4458.333333333333,0
Male,Yes,2,Not Graduate,No,3987.0,1411.0,157.0,360.0,1.0,Rural,1,0,0,0,5398.0,8.593969030218288,8.291045131081729,7.252762418053187,5.062595033026967,34.382165605095544,1308.3333333333333,4089.666666666667,0
Male,Yes,0,Graduate,No,3232.0,1950.0,108.0,360.0,1.0,Rural,1,0,0,0,5182.0,8.553139318189707,8.081165777725433,7.576097340623111,4.6913478822291435,47.98148148148148,900.0,4282.0,0
Female,No,0,Graduate,No,2900.0,0.0,71.0,360.0,1.0,Rural,1,0,0,0,2900.0,7.972810784121404,7.972810784121404,0.0,4.276666119016055,40.84507042253521,591.6666666666666,2308.3333333333335,0
Male,Yes,3,Graduate,No,4106.0,0.0,40.0,180.0,1.0,Rural,1,0,0,0,4106.0,8.320448113956559,8.320448113956559,0.0,3.713572066704308,102.65,333.3333333333333,3772.6666666666665,1
Male,Yes,1,Graduate,No,8072.0,240.0,253.0,360.0,1.0,Urban,1,0,0,0,8312.0,9.025575833531088,8.996280439395015,5.484796933490655,5.537334267018537,32.85375494071146,2108.3333333333335,6203.666666666666,0
Male,Yes,2,Graduate,No,7583.0,0.0,187.0,360.0,1.0,Urban,1,0,0,0,7583.0,8.933796043934858,8.933796043934858,0.0,5.236441962829949,40.55080213903744,1558.3333333333333,6024.666666666667,0
Female,No,0,Graduate,Yes,4583.0,0.0,133.0,360.0,0.0,Semiurban,0,0,0,0,4583.0,8.430327258394575,8.430327258394575,0.0,4.897839799950911,34.45864661654135,1108.3333333333333,3474.666666666667,0
